index,strategy,exit,entry_date,expiry,split,pnl_inr,mc_ev,regime
SENSEX,Batman,15:00,2024-12-23,2024-12-27,development,4750.9136277200005,206.67370272713725,high
SENSEX,Batman,15:10,2024-12-23,2024-12-27,development,4757.98449872,206.67370272713725,high
SENSEX,Adaptive,expiry_settlement,2025-01-02,2025-01-07,validation,19447.48391364001,439.5481242284121,medium
SENSEX,Adaptive,15:00,2025-01-02,2025-01-07,validation,35877.184429119996,439.5481242284121,medium
SENSEX,Adaptive,15:10,2025-01-02,2025-01-07,validation,35387.38762232,439.5481242284121,medium
SENSEX,Adaptive,expiry_settlement,2025-01-09,2025-01-14,validation,-619.7736288399075,44.73338444420021,high
SENSEX,Adaptive,15:10,2025-01-09,2025-01-14,validation,3084.0965541199985,44.73338444420021,high
SENSEX,Adaptive,expiry_settlement,2025-01-16,2025-01-21,validation,28166.054628039976,14.562427692996671,medium
SENSEX,Adaptive,15:00,2025-01-16,2025-01-21,validation,-82375.66499319999,14.562427692996671,medium
SENSEX,Adaptive,15:10,2025-01-16,2025-01-21,validation,-81523.48663052,14.562427692996671,medium
SENSEX,Adaptive,expiry_settlement,2025-01-23,2025-01-28,validation,12787.782039840067,132.705976578207,medium
SENSEX,Adaptive,15:00,2025-01-23,2025-01-28,validation,27120.333478679997,132.705976578207,medium
SENSEX,Adaptive,15:10,2025-01-23,2025-01-28,validation,29306.42657352,132.705976578207,medium
SENSEX,Adaptive,expiry_settlement,2025-01-31,2025-02-04,validation,4289.524003440045,993.75589905681,medium
SENSEX,Adaptive,15:00,2025-01-31,2025-02-04,validation,72492.79058924,993.75589905681,medium
SENSEX,Adaptive,15:10,2025-01-31,2025-02-04,validation,72214.90587028,993.75589905681,medium
SENSEX,Adaptive,expiry_settlement,2025-02-06,2025-02-11,validation,-16755.04166771989,252.57472280125836,medium
SENSEX,Adaptive,15:00,2025-02-06,2025-02-11,validation,63942.51817748,252.57472280125836,medium
SENSEX,Adaptive,expiry_settlement,2025-02-13,2025-02-18,validation,20705.779102479984,271.59234237661434,medium
SENSEX,Adaptive,15:00,2025-02-13,2025-02-18,validation,25734.383455799994,271.59234237661434,medium
SENSEX,Adaptive,15:10,2025-02-13,2025-02-18,validation,25197.606138959996,271.59234237661434,medium
SENSEX,Adaptive,expiry_settlement,2025-02-20,2025-02-25,validation,1861.5128943599088,210.0299947983114,medium
SENSEX,Adaptive,15:10,2025-02-20,2025-02-25,validation,40951.56596684001,210.0299947983114,medium
SENSEX,Adaptive,expiry_settlement,2025-03-12,2025-03-18,validation,16707.064919479897,37.162661349174535,low
SENSEX,Adaptive,15:00,2025-03-12,2025-03-18,validation,-13258.02635352,37.162661349174535,low
SENSEX,Adaptive,15:10,2025-03-12,2025-03-18,validation,-14931.323959559997,37.162661349174535,low
SENSEX,Adaptive,expiry_settlement,2025-03-20,2025-03-25,validation,16590.95518908005,44.79831370615308,medium
SENSEX,Adaptive,15:00,2025-03-20,2025-03-25,validation,-64587.516928319994,44.79831370615308,medium
SENSEX,Adaptive,15:10,2025-03-20,2025-03-25,validation,-64299.11814047999,44.79831370615308,medium
SENSEX,Adaptive,expiry_settlement,2025-03-26,2025-04-01,validation,-18776.181958480105,171.80136198307528,medium
SENSEX,Adaptive,15:00,2025-03-26,2025-04-01,validation,60657.445770000006,171.80136198307528,medium
SENSEX,Adaptive,15:10,2025-03-26,2025-04-01,validation,60248.615374119996,171.80136198307528,medium
SENSEX,Adaptive,expiry_settlement,2025-04-03,2025-04-08,validation,-20565.90945111997,129.24068903188325,medium
SENSEX,Adaptive,expiry_settlement,2025-04-08,2025-04-15,validation,15800.27497688,401.8558885070395,high
SENSEX,Adaptive,15:00,2025-04-08,2025-04-15,validation,15802.46917136,401.8558885070395,high
SENSEX,Adaptive,15:10,2025-04-08,2025-04-15,validation,15800.47000072,401.8558885070395,high
SENSEX,Adaptive,expiry_settlement,2025-04-16,2025-04-22,validation,-25671.13327415993,111.98827005600468,high
SENSEX,Adaptive,expiry_settlement,2025-04-24,2025-04-29,validation,3792.2825779200007,191.55717779166872,high
SENSEX,Adaptive,15:00,2025-04-24,2025-04-29,validation,3797.95443764,191.55717779166872,high
SENSEX,Adaptive,15:10,2025-04-24,2025-04-29,validation,3809.0668345599993,191.55717779166872,high
SENSEX,Adaptive,expiry_settlement,2025-04-30,2025-05-06,validation,4798.433204879999,272.23350428984594,high
SENSEX,Adaptive,15:00,2025-04-30,2025-05-06,validation,4821.107011839998,272.23350428984594,high
SENSEX,Adaptive,15:10,2025-04-30,2025-05-06,validation,4810.1637547599985,272.23350428984594,high
SENSEX,Adaptive,expiry_settlement,2025-05-08,2025-05-13,validation,3767.09587364,181.12841965476812,high
SENSEX,Adaptive,15:00,2025-05-08,2025-05-13,validation,3143.68582984,181.12841965476812,high
SENSEX,Adaptive,15:10,2025-05-08,2025-05-13,validation,3765.7580406000006,181.12841965476812,high
SENSEX,Adaptive,expiry_settlement,2025-05-15,2025-05-20,validation,4886.35108636,193.1503410148828,high
SENSEX,Adaptive,15:00,2025-05-15,2025-05-20,validation,4946.9191674799995,193.1503410148828,high
SENSEX,Adaptive,15:10,2025-05-15,2025-05-20,validation,4913.1132026,193.1503410148828,high
SENSEX,Adaptive,expiry_settlement,2025-05-22,2025-05-27,validation,8111.662545960091,251.86804675253256,high
SENSEX,Adaptive,15:00,2025-05-22,2025-05-27,validation,2808.0771442799987,251.86804675253256,high
SENSEX,Adaptive,15:10,2025-05-22,2025-05-27,validation,1536.6172944399982,251.86804675253256,high
SENSEX,Adaptive,expiry_settlement,2025-05-29,2025-06-03,validation,13247.631936679898,219.92534314437407,high
SENSEX,Adaptive,15:00,2025-05-29,2025-06-03,validation,-4205.166138079997,219.92534314437407,high
SENSEX,Adaptive,15:10,2025-05-29,2025-06-03,validation,-3749.2948310799993,219.92534314437407,high
SENSEX,Adaptive,expiry_settlement,2025-06-05,2025-06-10,validation,10320.87271604,142.1222338247614,high
SENSEX,Adaptive,15:00,2025-06-05,2025-06-10,validation,10341.05944628,142.1222338247614,high
SENSEX,Adaptive,15:10,2025-06-05,2025-06-10,validation,10326.06566648,142.1222338247614,high
SENSEX,Adaptive,expiry_settlement,2025-06-12,2025-06-17,validation,-21631.651914119942,76.16969212497547,low
SENSEX,Adaptive,15:00,2025-06-12,2025-06-17,validation,19194.2263974,76.16969212497547,low
SENSEX,Adaptive,expiry_settlement,2025-06-19,2025-06-24,validation,11457.14100892001,79.55723799180095,low
SENSEX,Adaptive,15:00,2025-06-19,2025-06-24,validation,-13986.39572352,79.55723799180095,low
SENSEX,Adaptive,15:10,2025-06-19,2025-06-24,validation,-14020.41581224,79.55723799180095,low
SENSEX,Adaptive,expiry_settlement,2025-06-26,2025-07-01,validation,12805.459636519872,134.5191375155047,low
SENSEX,Adaptive,15:00,2025-06-26,2025-07-01,validation,-10968.4018736,134.5191375155047,low
SENSEX,Adaptive,15:10,2025-06-26,2025-07-01,validation,-11127.598646040002,134.5191375155047,low
SENSEX,Adaptive,expiry_settlement,2025-07-03,2025-07-08,validation,6500.140818919895,116.18759166310568,low
SENSEX,Adaptive,15:00,2025-07-03,2025-07-08,validation,-2630.906965360001,116.18759166310568,low
SENSEX,Adaptive,15:10,2025-07-03,2025-07-08,validation,-5912.406775160002,116.18759166310568,low
SENSEX,Adaptive,expiry_settlement,2025-07-10,2025-07-15,validation,-7806.03077188,106.13458897673544,low
SENSEX,Adaptive,15:00,2025-07-10,2025-07-15,validation,-7848.87369696,106.13458897673544,low
SENSEX,Adaptive,15:10,2025-07-10,2025-07-15,validation,-7814.826617840001,106.13458897673544,low
SENSEX,Adaptive,expiry_settlement,2025-07-17,2025-07-22,validation,-7452.88438984,158.9244921873865,low
SENSEX,Adaptive,15:00,2025-07-17,2025-07-22,validation,-7486.714852800001,158.9244921873865,low
SENSEX,Adaptive,15:10,2025-07-17,2025-07-22,validation,-7463.68300516,158.9244921873865,low
SENSEX,Adaptive,expiry_settlement,2025-07-24,2025-07-29,validation,-6324.4166308,165.90573869947275,low
SENSEX,Adaptive,15:00,2025-07-24,2025-07-29,validation,-6348.2332469600005,165.90573869947275,low
SENSEX,Adaptive,15:10,2025-07-24,2025-07-29,validation,-6334.213861439999,165.90573869947275,low
SENSEX,Adaptive,expiry_settlement,2025-07-31,2025-08-05,validation,-5584.90466436,150.38034818083247,low
SENSEX,Adaptive,15:00,2025-07-31,2025-08-05,validation,8073.16053284,150.38034818083247,low
SENSEX,Adaptive,15:10,2025-07-31,2025-08-05,validation,5537.264757439999,150.38034818083247,low
SENSEX,Adaptive,expiry_settlement,2025-08-07,2025-08-12,validation,-8195.1920824,57.363547995690325,low
SENSEX,Adaptive,15:00,2025-08-07,2025-08-12,validation,-8509.41025576,57.363547995690325,low
SENSEX,Adaptive,15:10,2025-08-07,2025-08-12,validation,-8226.01839132,57.363547995690325,low
SENSEX,Adaptive,expiry_settlement,2025-08-21,2025-08-26,validation,-7279.8126502,94.98450887724267,low
SENSEX,Adaptive,15:00,2025-08-21,2025-08-26,validation,-7308.636189760001,94.98450887724267,low
SENSEX,Adaptive,15:10,2025-08-21,2025-08-26,validation,-7296.6195736,94.98450887724267,low
SENSEX,Adaptive,expiry_settlement,2025-09-01,2025-09-04,validation,2938.0554901198952,45.620040610148585,low
SENSEX,Adaptive,15:00,2025-09-01,2025-09-04,validation,-22938.18882456,45.620040610148585,low
SENSEX,Adaptive,15:10,2025-09-01,2025-09-04,validation,-21843.675369320004,45.620040610148585,low
SENSEX,Adaptive,expiry_settlement,2025-09-08,2025-09-11,validation,6004.704285479918,143.51586808468676,low
SENSEX,Adaptive,15:00,2025-09-08,2025-09-11,validation,-20660.4143482,143.51586808468676,low
SENSEX,Adaptive,15:10,2025-09-08,2025-09-11,validation,-19957.44230284,143.51586808468676,low
SENSEX,Adaptive,expiry_settlement,2025-09-15,2025-09-18,validation,14901.509322200129,151.2329321281769,low
SENSEX,Adaptive,15:00,2025-09-15,2025-09-18,validation,-28272.55656556,151.2329321281769,low
SENSEX,Adaptive,15:10,2025-09-15,2025-09-18,validation,-30139.137609079997,151.2329321281769,low
SENSEX,Adaptive,expiry_settlement,2025-09-22,2025-09-25,validation,-7925.0801188,114.37738281872788,low
SENSEX,Adaptive,15:00,2025-09-22,2025-09-25,validation,-7987.9507374800005,114.37738281872788,low
SENSEX,Adaptive,15:10,2025-09-22,2025-09-25,validation,-7942.88842688,114.37738281872788,low
SENSEX,Adaptive,expiry_settlement,2025-09-26,2025-10-01,validation,-5864.126356800047,18.387953529314,low
SENSEX,Adaptive,15:00,2025-09-26,2025-10-01,validation,-13397.881548199999,18.387953529314,low
SENSEX,Adaptive,15:10,2025-09-26,2025-10-01,validation,-12859.136590359998,18.387953529314,low
SENSEX,Adaptive,expiry_settlement,2025-10-06,2025-10-09,validation,12589.071870480117,127.6836874667982,low
SENSEX,Adaptive,15:00,2025-10-06,2025-10-09,validation,-25730.546233040004,127.6836874667982,low
SENSEX,Adaptive,15:10,2025-10-06,2025-10-09,validation,-26431.515509040004,127.6836874667982,low
SENSEX,Adaptive,expiry_settlement,2025-10-13,2025-10-16,validation,17266.37447280007,66.63729120015087,low
SENSEX,Adaptive,15:00,2025-10-13,2025-10-16,validation,-36232.88092156,66.63729120015087,low
SENSEX,Adaptive,15:10,2025-10-13,2025-10-16,validation,-33191.6756484,66.63729120015087,low
SENSEX,Adaptive,expiry_settlement,2025-10-17,2025-10-23,validation,11655.879567599884,41.24286579787814,low
SENSEX,Adaptive,15:00,2025-10-17,2025-10-23,validation,-34252.79649388,41.24286579787814,low
SENSEX,Adaptive,15:10,2025-10-17,2025-10-23,validation,-30493.598405160003,41.24286579787814,low
SENSEX,Adaptive,expiry_settlement,2025-11-10,2025-11-13,validation,13013.101005759963,21.67350555581421,low
SENSEX,Adaptive,15:00,2025-11-10,2025-11-13,validation,-29740.44038111999,21.67350555581421,low
SENSEX,Adaptive,15:10,2025-11-10,2025-11-13,validation,-29794.515153840002,21.67350555581421,low
SENSEX,Adaptive,expiry_settlement,2025-11-17,2025-11-20,validation,7578.234707479861,29.425570056345983,low
SENSEX,Adaptive,15:00,2025-11-17,2025-11-20,validation,-26345.240945920006,29.425570056345983,low
SENSEX,Adaptive,15:10,2025-11-17,2025-11-20,validation,-25303.80087872,29.425570056345983,low
SENSEX,Adaptive,expiry_settlement,2025-11-24,2025-11-27,validation,-2752.998431159908,13.333523104851713,low
SENSEX,Adaptive,15:00,2025-11-24,2025-11-27,validation,-13240.024578760002,13.333523104851713,low
SENSEX,Adaptive,15:10,2025-11-24,2025-11-27,validation,-15507.15949428,13.333523104851713,low
SENSEX,Adaptive,expiry_settlement,2025-12-01,2025-12-04,validation,-8406.27957988,51.15596191547224,low
SENSEX,Adaptive,15:00,2025-12-01,2025-12-04,validation,-8419.08096456,51.15596191547224,low
SENSEX,Adaptive,15:10,2025-12-01,2025-12-04,validation,-8412.0712718,51.15596191547224,low
SENSEX,Adaptive,expiry_settlement,2025-12-08,2025-12-11,validation,-8394.27460372,59.204756089035726,low
SENSEX,Adaptive,15:00,2025-12-08,2025-12-11,validation,-8403.07044968,59.204756089035726,low
SENSEX,Adaptive,15:10,2025-12-08,2025-12-11,validation,-8399.064910959998,59.204756089035726,low
SENSEX,Adaptive,expiry_settlement,2025-12-15,2025-12-18,validation,-7662.97147264,69.77514524351356,low
SENSEX,Adaptive,15:00,2025-12-15,2025-12-18,validation,-7683.783934759999,69.77514524351356,low
SENSEX,Adaptive,15:10,2025-12-15,2025-12-18,validation,-7669.764549239999,69.77514524351356,low
SENSEX,Adaptive,expiry_settlement,2025-12-19,2025-12-24,validation,1151.752868079942,30.705638316105272,low
SENSEX,Adaptive,15:00,2025-12-19,2025-12-24,validation,-19762.1817096,30.705638316105272,low
SENSEX,Adaptive,15:10,2025-12-19,2025-12-24,validation,-19416.703995,30.705638316105272,low
SENSEX,Batman,expiry_settlement,2025-01-09,2025-01-14,validation,-619.7736288399075,44.73338444420021,high
SENSEX,Batman,15:10,2025-01-09,2025-01-14,validation,3084.0965541199985,44.73338444420021,high
SENSEX,Batman,expiry_settlement,2025-04-16,2025-04-22,validation,-25671.13327415993,111.98827005600468,high
SENSEX,Batman,expiry_settlement,2025-04-24,2025-04-29,validation,3792.2825779200007,191.55717779166872,high
SENSEX,Batman,15:00,2025-04-24,2025-04-29,validation,3797.95443764,191.55717779166872,high
SENSEX,Batman,15:10,2025-04-24,2025-04-29,validation,3809.0668345599993,191.55717779166872,high
SENSEX,Batman,expiry_settlement,2025-04-30,2025-05-06,validation,4798.433204879999,272.23350428984594,high
SENSEX,Batman,15:00,2025-04-30,2025-05-06,validation,4821.107011839998,272.23350428984594,high
SENSEX,Batman,15:10,2025-04-30,2025-05-06,validation,4810.1637547599985,272.23350428984594,high
SENSEX,Batman,expiry_settlement,2025-05-08,2025-05-13,validation,3767.09587364,181.12841965476812,high
SENSEX,Batman,15:00,2025-05-08,2025-05-13,validation,3143.68582984,181.12841965476812,high
SENSEX,Batman,15:10,2025-05-08,2025-05-13,validation,3765.7580406000006,181.12841965476812,high
SENSEX,Batman,expiry_settlement,2025-05-15,2025-05-20,validation,4886.35108636,193.1503410148828,high
SENSEX,Batman,15:00,2025-05-15,2025-05-20,validation,4946.9191674799995,193.1503410148828,high
SENSEX,Batman,15:10,2025-05-15,2025-05-20,validation,4913.1132026,193.1503410148828,high
SENSEX,Batman,expiry_settlement,2025-05-22,2025-05-27,validation,8111.662545960091,251.86804675253256,high
SENSEX,Batman,15:00,2025-05-22,2025-05-27,validation,2808.0771442799987,251.86804675253256,high
SENSEX,Batman,15:10,2025-05-22,2025-05-27,validation,1536.6172944399982,251.86804675253256,high
SENSEX,Batman,expiry_settlement,2025-05-29,2025-06-03,validation,13247.631936679898,219.92534314437407,high
SENSEX,Batman,15:00,2025-05-29,2025-06-03,validation,-4205.166138079997,219.92534314437407,high
SENSEX,Batman,15:10,2025-05-29,2025-06-03,validation,-3749.2948310799993,219.92534314437407,high
SENSEX,Batman,expiry_settlement,2025-06-05,2025-06-10,validation,11058.226406919975,136.22257902912162,high
SENSEX,Batman,15:00,2025-06-05,2025-06-10,validation,-5000.953237360001,136.22257902912162,high
SENSEX,Batman,15:10,2025-06-05,2025-06-10,validation,-5038.249183480001,136.22257902912162,high
SENSEX,Adaptive,expiry_settlement,2026-01-05,2026-01-08,holdout,-6747.59204044,179.48308768827252,low
SENSEX,Adaptive,15:00,2026-01-05,2026-01-08,holdout,-6774.4128106399985,179.48308768827252,low
SENSEX,Adaptive,15:10,2026-01-05,2026-01-08,holdout,-6760.39342512,179.48308768827252,low
SENSEX,Adaptive,expiry_settlement,2026-01-19,2026-01-22,holdout,-17974.381401440092,89.405428160188,low
SENSEX,Adaptive,15:00,2026-01-19,2026-01-22,holdout,16643.60864928,89.405428160188,low
SENSEX,Adaptive,15:10,2026-01-19,2026-01-22,holdout,18079.058152800004,89.405428160188,low
SENSEX,Adaptive,expiry_settlement,2026-02-02,2026-02-05,holdout,-20959.113923079854,560.4357584712924,medium
SENSEX,Adaptive,15:00,2026-02-02,2026-02-05,holdout,76522.46433096,560.4357584712924,medium
SENSEX,Adaptive,expiry_settlement,2026-02-09,2026-02-12,holdout,-8099.721736280035,33.53693763084673,high
SENSEX,Adaptive,15:00,2026-02-09,2026-02-12,holdout,6281.89682544,33.53693763084673,high
SENSEX,Adaptive,15:10,2026-02-09,2026-02-12,holdout,4814.599142399999,33.53693763084673,high
SENSEX,Adaptive,expiry_settlement,2026-02-16,2026-02-19,holdout,570.4402720400009,51.90119888058948,high
SENSEX,Adaptive,15:00,2026-02-16,2026-02-19,holdout,600.9380230000008,51.90119888058948,high
SENSEX,Adaptive,15:10,2026-02-16,2026-02-19,holdout,582.174420640001,51.90119888058948,high
SENSEX,Adaptive,expiry_settlement,2026-02-23,2026-02-26,holdout,2929.6595658800115,114.00272663131751,high
SENSEX,Adaptive,15:00,2026-02-23,2026-02-26,holdout,-492.4005287600002,114.00272663131751,high
SENSEX,Adaptive,15:10,2026-02-23,2026-02-26,holdout,596.2055459199994,114.00272663131751,high
SENSEX,Adaptive,expiry_settlement,2026-02-27,2026-03-05,holdout,-8852.695415320117,167.26102297399655,high
SENSEX,Adaptive,15:00,2026-02-27,2026-03-05,holdout,9447.795449000003,167.26102297399655,high
SENSEX,Adaptive,15:10,2026-02-27,2026-03-05,holdout,14331.907341119997,167.26102297399655,high
SENSEX,Adaptive,expiry_settlement,2026-03-09,2026-03-12,holdout,29017.74268804004,1149.443564261796,high
SENSEX,Adaptive,15:00,2026-03-09,2026-03-12,holdout,19426.866667440012,1149.443564261796,high
SENSEX,Adaptive,15:10,2026-03-09,2026-03-12,holdout,19589.74861084001,1149.443564261796,high
SENSEX,Adaptive,expiry_settlement,2026-03-16,2026-03-19,holdout,16987.450158279895,731.3866598614999,high
SENSEX,Adaptive,15:00,2026-03-16,2026-03-19,holdout,11376.6587478,731.3866598614999,high
SENSEX,Adaptive,15:10,2026-03-16,2026-03-19,holdout,10910.1977988,731.3866598614999,high
SENSEX,Adaptive,expiry_settlement,2026-03-20,2026-03-25,holdout,14965.833640400002,754.4866479846306,high
SENSEX,Adaptive,15:00,2026-03-20,2026-03-25,holdout,14752.090694880004,754.4866479846306,high
SENSEX,Adaptive,15:10,2026-03-20,2026-03-25,holdout,14979.5957494,754.4866479846306,high
SENSEX,Adaptive,expiry_settlement,2026-03-27,2026-04-02,holdout,23787.834034360058,1241.2420172039222,high
SENSEX,Adaptive,15:00,2026-03-27,2026-04-02,holdout,33014.6951204,1241.2420172039222,high
SENSEX,Adaptive,15:10,2026-03-27,2026-04-02,holdout,26891.030908040004,1241.2420172039222,high
SENSEX,Adaptive,expiry_settlement,2026-04-06,2026-04-09,holdout,-30610.348597719883,914.4645266318046,high
SENSEX,Adaptive,15:10,2026-04-06,2026-04-09,holdout,67055.6027878,914.4645266318046,high
SENSEX,Adaptive,expiry_settlement,2026-04-10,2026-04-16,holdout,17495.27304263986,498.8821219016992,high
SENSEX,Adaptive,15:00,2026-04-10,2026-04-16,holdout,1663.4884183600025,498.8821219016992,high
SENSEX,Adaptive,15:10,2026-04-10,2026-04-16,holdout,2443.311345960002,498.8821219016992,high
SENSEX,Adaptive,expiry_settlement,2026-04-20,2026-04-23,holdout,11320.162863720005,305.0967468767699,high
SENSEX,Adaptive,15:00,2026-04-20,2026-04-23,holdout,535.6308488000018,305.0967468767699,high
SENSEX,Adaptive,15:10,2026-04-20,2026-04-23,holdout,-260.19478611999864,305.0967468767699,high
SENSEX,Adaptive,expiry_settlement,2026-04-27,2026-04-30,holdout,5444.1785792400005,256.94852762207574,high
SENSEX,Adaptive,15:00,2026-04-27,2026-04-30,holdout,5408.734469640001,256.94852762207574,high
SENSEX,Adaptive,15:10,2026-04-27,2026-04-30,holdout,4746.608262880001,256.94852762207574,high
SENSEX,Adaptive,expiry_settlement,2026-05-04,2026-05-07,holdout,5277.836311599998,272.88696781207625,high
SENSEX,Adaptive,15:00,2026-05-04,2026-05-07,holdout,5160.311237759998,272.88696781207625,high
SENSEX,Adaptive,15:10,2026-05-04,2026-05-07,holdout,5295.620854199998,272.88696781207625,high
SENSEX,Adaptive,expiry_settlement,2026-05-11,2026-05-14,holdout,2580.293636320027,404.8899192532981,medium
SENSEX,Adaptive,15:00,2026-05-11,2026-05-14,holdout,45040.806380760005,404.8899192532981,medium
SENSEX,Adaptive,15:10,2026-05-11,2026-05-14,holdout,46950.01434196001,404.8899192532981,medium
SENSEX,Adaptive,expiry_settlement,2026-05-18,2026-05-21,holdout,14621.284714880016,329.8748705677294,high
SENSEX,Adaptive,15:00,2026-05-18,2026-05-21,holdout,-957.3398890399967,329.8748705677294,high
SENSEX,Adaptive,15:10,2026-05-18,2026-05-21,holdout,-648.0085436799977,329.8748705677294,high
SENSEX,Batman,expiry_settlement,2026-02-16,2026-02-19,holdout,570.4402720400009,51.90119888058948,high
SENSEX,Batman,15:00,2026-02-16,2026-02-19,holdout,600.9380230000008,51.90119888058948,high
SENSEX,Batman,15:10,2026-02-16,2026-02-19,holdout,582.174420640001,51.90119888058948,high
SENSEX,Batman,expiry_settlement,2026-02-23,2026-02-26,holdout,2929.6595658800115,114.00272663131751,high
SENSEX,Batman,15:00,2026-02-23,2026-02-26,holdout,-492.4005287600002,114.00272663131751,high
SENSEX,Batman,15:10,2026-02-23,2026-02-26,holdout,596.2055459199994,114.00272663131751,high
SENSEX,Batman,expiry_settlement,2026-02-27,2026-03-05,holdout,-8852.695415320117,167.26102297399655,high
SENSEX,Batman,15:00,2026-02-27,2026-03-05,holdout,9447.795449000003,167.26102297399655,high
SENSEX,Batman,15:10,2026-02-27,2026-03-05,holdout,14331.907341119997,167.26102297399655,high
SENSEX,Batman,expiry_settlement,2026-03-09,2026-03-12,holdout,29017.74268804004,1149.443564261796,high
SENSEX,Batman,15:00,2026-03-09,2026-03-12,holdout,19426.866667440012,1149.443564261796,high
SENSEX,Batman,15:10,2026-03-09,2026-03-12,holdout,19589.74861084001,1149.443564261796,high
SENSEX,Batman,expiry_settlement,2026-03-16,2026-03-19,holdout,16987.450158279895,731.3866598614999,high
SENSEX,Batman,15:00,2026-03-16,2026-03-19,holdout,11376.6587478,731.3866598614999,high
SENSEX,Batman,15:10,2026-03-16,2026-03-19,holdout,10910.1977988,731.3866598614999,high
SENSEX,Batman,expiry_settlement,2026-03-20,2026-03-25,holdout,14965.833640400002,754.4866479846306,high
SENSEX,Batman,15:00,2026-03-20,2026-03-25,holdout,14752.090694880004,754.4866479846306,high
SENSEX,Batman,15:10,2026-03-20,2026-03-25,holdout,14979.5957494,754.4866479846306,high
SENSEX,Batman,expiry_settlement,2026-03-27,2026-04-02,holdout,23787.834034360058,1241.2420172039222,high
SENSEX,Batman,15:00,2026-03-27,2026-04-02,holdout,33014.6951204,1241.2420172039222,high
SENSEX,Batman,15:10,2026-03-27,2026-04-02,holdout,26891.030908040004,1241.2420172039222,high
SENSEX,Batman,expiry_settlement,2026-04-06,2026-04-09,holdout,-30610.348597719883,914.4645266318046,high
SENSEX,Batman,15:10,2026-04-06,2026-04-09,holdout,67055.6027878,914.4645266318046,high
SENSEX,Batman,expiry_settlement,2026-04-10,2026-04-16,holdout,17495.27304263986,498.8821219016992,high
SENSEX,Batman,15:00,2026-04-10,2026-04-16,holdout,1663.4884183600025,498.8821219016992,high
SENSEX,Batman,15:10,2026-04-10,2026-04-16,holdout,2443.311345960002,498.8821219016992,high
SENSEX,Batman,expiry_settlement,2026-04-20,2026-04-23,holdout,11320.162863720005,305.0967468767699,high
SENSEX,Batman,15:00,2026-04-20,2026-04-23,holdout,535.6308488000018,305.0967468767699,high
SENSEX,Batman,15:10,2026-04-20,2026-04-23,holdout,-260.19478611999864,305.0967468767699,high
SENSEX,Batman,expiry_settlement,2026-04-27,2026-04-30,holdout,5444.1785792400005,256.94852762207574,high
SENSEX,Batman,15:00,2026-04-27,2026-04-30,holdout,5408.734469640001,256.94852762207574,high
SENSEX,Batman,15:10,2026-04-27,2026-04-30,holdout,4746.608262880001,256.94852762207574,high
SENSEX,Batman,expiry_settlement,2026-05-04,2026-05-07,holdout,5277.836311599998,272.88696781207625,high
SENSEX,Batman,15:00,2026-05-04,2026-05-07,holdout,5160.311237759998,272.88696781207625,high
SENSEX,Batman,15:10,2026-05-04,2026-05-07,holdout,5295.620854199998,272.88696781207625,high
SENSEX,Batman,expiry_settlement,2026-05-18,2026-05-21,holdout,14621.284714880016,329.8748705677294,high
SENSEX,Batman,15:00,2026-05-18,2026-05-21,holdout,-957.3398890399967,329.8748705677294,high
SENSEX,Batman,15:10,2026-05-18,2026-05-21,holdout,-648.0085436799977,329.8748705677294,high
